account,date,daily_pnl,avg_trade_size,buy_ratio,num_trades,target_win,past_3day_pnl,classification_Extreme Greed,classification_Fear,classification_Greed,classification_Neutral,risk_segment,freq_segment,consistency
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-05,5296.433789,3723.111585365854,0.08536585365853659,82,1,1244.828669,True,False,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-08,1218.4267,24387.135,0.5,2,1,2643.4482186666664,True,False,False,False,High,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-12,2237.798674,2815.611935483871,0.07526881720430108,93,1,2213.882963,True,False,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,6621.451755,4651.021830985916,0.39436619718309857,71,1,2917.5530543333334,False,False,True,False,High,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-14,461.97292000000004,1637.1216279069768,0.5348837209302325,43,1,3359.2257096666667,False,False,True,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-15,3774.08872,6344.664210526315,0.39473684210526316,38,1,3107.0744496666666,False,False,True,False,High,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-16,2467.702221,3952.523695652174,0.6739130434782609,46,1,3619.1711316666674,False,False,True,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-17,2441.4683999999997,6968.785000000001,0.9285714285714286,14,1,2234.587953666667,False,False,True,False,High,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-23,360.32138,3366.369166666667,0.16666666666666666,12,1,2894.4197803333336,False,False,True,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,-13.844579999999999,47.215714285714284,0.42857142857142855,7,0,1756.4973336666671,False,False,False,True,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,0.916,41.15,0.5,2,1,929.3150666666669,False,False,True,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-07,0.0,47.59,0.0,1,0,115.79760000000029,False,False,True,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-08,1.56576,46.46,0.6666666666666666,3,1,-4.309526666666363,False,False,True,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-23,0.0,10.56,0.0,1,0,0.8272533333336365,True,False,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-13,-1.40304,11.97,1.0,1,0,0.5219200000003031,False,False,True,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-09,0.01574,16.731428571428573,0.42857142857142855,7,1,0.05424000000030316,True,False,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-10,3634.56814,1401.238888888889,0.26143790849673204,153,1,-0.46243333333303016,True,False,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-11,1567.4026840000001,7024.881304347826,0.5217391304347826,23,1,1211.0602800000004,False,False,True,False,High,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,323.34897900000016,3563.27,0.5576923076923077,52,1,1733.9955213333335,True,False,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-13,8276.625256,4533.178461538461,0.3076923076923077,26,1,1841.7732676666672,True,False,False,False,High,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,-33.03286,1667.6102777777778,0.3055555555555556,36,0,3389.1256396666668,True,False,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,126.32543000000001,469.7357142857143,0.07142857142857142,14,1,2855.647125,True,False,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,758.93225,5082.063,0.5,10,1,2789.9726086666665,True,False,False,False,High,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,3146.294798,1978.6264179104478,0.5671641791044776,67,1,284.07493999999997,True,False,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,2507.193252,1492.9519130434783,0.8695652173913043,115,1,1343.8508259999999,True,False,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,13027.2866,2927.3372765957447,0.17872340425531916,235,1,2137.473433333333,True,False,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,3509.273443,1042.2276712328767,0.9223744292237442,219,1,6226.924883333333,False,False,True,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,24.404600000000002,1607.23625,0.5,8,1,6347.917765000001,False,False,True,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,657.693565,1163.6007843137254,0.9803921568627451,51,1,5520.321547666666,False,False,True,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,3429.9583199999997,3870.1449056603774,0.32075471698113206,53,1,1397.1238693333335,False,False,True,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-07,11206.706221,2729.2947413793104,0.9439655172413793,232,1,1370.6854949999997,True,False,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-08,3710.36178,4625.799183673469,0.5510204081632653,49,1,5098.119368666667,False,False,True,False,High,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-13,3944.7294389999997,4342.4238000000005,0.06,50,1,6115.675440333333,False,False,True,False,High,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-14,104.68064,4696.798888888889,0.4444444444444444,9,1,6287.265813333334,False,False,True,False,High,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-18,-3249.381438,7728.827272727272,0.696969696969697,33,0,2586.5906196666665,True,False,False,False,High,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-20,16210.341667,1671.0059413202935,0.46454767726161367,409,1,266.6762136666666,True,False,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-22,548.62199,2301.3917142857144,0.02857142857142857,35,1,4355.213623000001,True,False,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-24,3540.716915,1282.6185401459854,0.38686131386861317,137,1,4503.194073,True,False,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-27,2582.715893,1981.91671875,0.7734375,128,1,6766.560190666667,False,False,True,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-28,1150.332823,3275.1991891891894,0.08108108108108109,37,1,2224.018266,False,False,True,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-29,45.381082,1330.8616666666667,0.2222222222222222,36,1,2424.5885436666667,False,False,True,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-30,5049.257348,2169.4271641791042,0.4626865671641791,134,1,1259.4765993333333,False,False,True,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-31,6216.099195999999,2295.991569767442,0.5348837209302325,172,1,2081.6570843333334,True,False,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,9609.447365,4026.3325675675674,0.7702702702702703,148,1,3770.2458753333335,False,False,True,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,14982.681725,2940.937606837607,0.2849002849002849,351,1,6958.267969666667,False,True,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-04,1985.815595,1605.050657894737,0.02631578947368421,76,1,10269.409428666668,False,False,True,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-05,14.590934,2107.2529999999997,0.25,20,1,8859.314895000001,False,False,False,True,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-06,2055.538866,4675.59698630137,0.547945205479452,73,1,5661.029418000001,False,False,False,True,High,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-07,2648.450789,3997.0581034482757,0.10344827586206896,58,1,1351.981798333334,False,True,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-08,235.47104,6882.275,0.5,2,1,1572.8601963333338,False,True,False,False,High,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-09,627.556755,1530.2932394366196,0.9295774647887324,71,1,1646.4868983333338,False,False,False,True,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-10,990.674468,2647.6505172413795,0.41379310344827586,58,1,1170.4928613333338,False,True,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-11,1053.5230999999999,7386.992,0.4,5,1,617.900754333334,False,False,False,True,High,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-12,-22303.603584,2953.0322881355933,0.2627118644067797,118,0,890.5847743333339,False,False,False,True,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-13,2390.12335,1278.79198019802,0.8316831683168316,101,1,-6753.135338666666,False,False,False,True,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-15,462.740727,3875.14,0.32142857142857145,28,1,-6286.652377999999,False,False,False,True,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-16,14.54605,341.232,0.8,5,1,-6483.579835666666,False,False,False,True,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-18,3112.721339,2398.0035877862597,0.13740458015267176,131,1,955.8033756666678,False,False,False,True,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-19,770.462266,1613.0980995475113,0.9230769230769231,221,1,1196.6693720000012,False,True,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-20,1727.154021,2101.7873913043477,0.7536231884057971,69,1,1299.2432183333347,False,False,False,True,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-21,2720.828056,1504.8432978723404,0.324468085106383,188,1,1870.1125420000014,False,False,True,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-22,1437.17482,2194.715289256198,0.33884297520661155,121,1,1739.4814476666677,False,False,False,True,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-23,1001.2053860000001,2364.3752000000004,0.208,125,1,1961.7189656666676,False,False,False,True,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-25,3622.6256409999996,2395.0187341772153,0.21518987341772153,79,1,1719.7360873333346,False,True,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-26,5303.037252,3985.245697674419,0.9418604651162791,86,1,2020.3352823333344,False,False,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-02,948.6016900000001,3923.564166666667,0.9166666666666666,12,1,3308.9560930000007,False,True,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,-370.250064,1018.7064356435644,0.32673267326732675,101,0,3291.4215276666678,False,True,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-05,-5843.04,42921.479999999996,0.5,2,0,1960.4629593333345,False,False,False,False,High,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-08,556.480533,1573.7972222222222,0.9444444444444444,18,1,-1754.8961246666656,False,True,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-11,23670.188163,3202.6863529411767,0.5058823529411764,170,1,-1885.603176999999,False,False,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-12,788.209533,2053.1325,0.125,24,1,6127.876232000001,False,True,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-13,216.69714,3998.917,0.05,20,1,8338.292743000002,False,False,False,True,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-15,500.116094,1352.128787878788,0.9090909090909091,33,1,8225.031612,False,False,False,True,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-16,941.32505,2071.034666666667,0.06666666666666667,15,1,501.6742556666679,False,True,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-17,5845.632627,1292.3644736842105,0.631578947368421,152,1,552.7127613333346,False,True,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-18,82.269533,610.3228571428572,0.7142857142857143,14,1,2429.024590333335,False,True,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-19,106.886191,1166.1046511627908,0.023255813953488372,43,1,2289.7424033333346,False,True,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-20,646.76766,965.8490625,0.03125,32,1,2011.5961170000012,False,False,False,True,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-22,4462.921835,968.4492063492064,0.9047619047619048,63,1,278.6411280000012,False,True,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-24,80.95313,179.39076923076925,0.8846153846153846,26,1,1738.8585620000013,False,False,False,True,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-25,520.971268,2614.2506896551727,0.5172413793103449,29,1,1730.2142083333347,False,False,False,True,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-26,96.945218,1384.9248101265823,0.35443037974683544,79,1,1688.2820776666679,False,False,False,True,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-29,133.123947,507.97253012048196,0.024096385542168676,83,1,232.95653866666785,False,True,False,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-31,1239.24045,952.425,0.019230769230769232,52,1,250.34681100000122,False,True,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,90.98474,2925.4536363636366,0.8181818181818182,11,1,489.76987166666794,False,True,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-06,3370.85855,3952.829230769231,0.07692307692307693,39,1,487.7830456666679,False,True,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-08,948.85929,1116.5534883720932,0.023255813953488372,43,1,1567.0279133333345,False,False,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-09,1593.7933500000001,3893.6853333333333,0.4,15,1,1470.2341933333346,False,False,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-12,1442.90516,1396.4452272727274,0.045454545454545456,44,1,1971.170396666668,False,True,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-14,1828.36966,3124.96325,0.675,40,1,1328.519266666668,False,True,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,1208.695445,1633.111111111111,0.9722222222222222,36,1,1621.6893900000014,False,True,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,1674.357543,2679.161714285714,0.7714285714285715,35,1,1493.3234216666679,False,True,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,471.89234,4048.5616666666665,0.8333333333333334,6,1,1570.4742160000012,False,True,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,1403.177311,1152.206909090909,0.509090909090909,55,1,1118.3151093333347,False,True,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-20,-111.77234,1156.014423076923,0.9615384615384616,52,0,1183.1423980000013,False,True,False,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-22,2933.203058,358.02122324159023,0.9938837920489296,327,1,587.7657703333346,False,False,False,True,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,6439.07977,2393.760844155844,0.6298701298701299,154,1,1408.2026763333345,False,False,True,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-24,1250.2581989999999,2504.40724137931,0.5862068965517241,29,1,3086.8368293333347,False,False,True,False,Low,Infrequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-25,1113.013801,777.5432323232324,0.16161616161616163,99,1,3540.847009000001,False,False,True,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-26,3291.144446,1400.3834513274335,0.9734513274336283,113,1,2934.1172566666683,False,False,True,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-27,471.712989,1451.5227710843374,0.024096385542168676,83,1,1884.805482000001,False,False,True,False,Low,Frequent,Consistent
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-28,728.966777,1052.2554545454545,0.18181818181818182,33,1,1625.2904120000012,False,False,False,True,Low,Infrequent,Consistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-25,14.21524,1688.5525,0.25,4,1,1497.2747373333343,False,False,True,False,Low,Infrequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-29,0.0,10819.605,1.0,4,0,,False,False,True,False,High,Infrequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-30,838.9844760000001,4069.070833333333,0.4166666666666667,12,1,,False,False,True,False,Low,Infrequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-31,0.0,8056.83,1.0,1,0,284.3999053333334,False,False,True,False,High,Infrequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-01,0.0,7555.826666666667,1.0,3,0,279.661492,False,False,True,False,High,Infrequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-02,1008.518954,6758.5633333333335,0.4444444444444444,9,1,279.661492,False,False,True,False,High,Infrequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-03,937.789615,1975.7373076923077,0.34615384615384615,26,1,336.17298466666665,False,False,True,False,Low,Infrequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-05,1093.05677,1828.1614285714284,0.0,7,1,648.769523,False,False,True,False,Low,Infrequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-06,1260.832586,12912.0,0.0,1,1,1013.1217796666666,True,False,False,False,High,Infrequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-07,0.0,5768.6,1.0,1,0,1097.2263236666665,True,False,False,False,High,Infrequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-08,0.0,2146.8445454545454,1.0,11,0,784.6297853333332,False,False,True,False,Low,Infrequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-09,0.0,9563.74,1.0,1,0,420.2775286666667,False,False,True,False,High,Infrequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-13,1621.278931,7545.6675,0.0,4,1,0.0,False,False,True,False,High,Infrequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-15,1261.448002,11647.74,0.0,1,1,540.4263103333334,False,False,True,False,High,Infrequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-19,0.0,99.88,1.0,1,0,960.9089776666666,True,False,False,False,Low,Infrequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-24,-869.145978,8449.470000000001,0.0,2,0,960.9089776666666,False,False,False,True,High,Infrequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-26,0.0,5632.456666666668,1.0,3,0,130.76734133333335,False,False,False,True,High,Infrequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-28,1130.350383,3004.626666666667,0.0,6,1,-289.715326,False,True,False,False,Low,Infrequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-08,246.8944,2155.8880769230773,0.38461538461538464,26,1,87.06813499999998,False,False,False,False,Low,Infrequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-09,2975.927732,3494.2455444305383,0.4518147684605757,799,1,459.08159433333327,False,False,False,False,Low,Frequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-10,-372.76464,6134.571428571428,0.3619047619047619,105,0,1451.057505,False,True,False,False,High,Frequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-11,2550.108815,2348.0045519713262,0.2222222222222222,279,1,950.0191640000002,False,True,False,False,Low,Frequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-12,303.170149,3633.2355833333336,0.6333333333333333,120,1,1717.7573023333334,False,True,False,False,Low,Frequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-13,355.09,4544.766489361702,0.851063829787234,94,1,826.838108,False,False,False,True,High,Frequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-17,425.687612,7388.688823529412,0.47058823529411764,34,1,1069.4563213333333,False,True,False,False,High,Infrequent,Inconsistent
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-22,119.0,36540.202000000005,0.8,5,1,361.3159203333333,False,False,False,True,High,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-17,0.0,2142.7757142857145,1.0,14,0,299.92587066666664,True,False,False,False,Low,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-18,0.0,4999.94,1.0,1,0,,True,False,False,False,High,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-27,453.853206,862.0348275862068,0.0,29,1,,False,False,True,False,Low,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-28,343.092145,4999.89,0.0,1,1,151.284402,False,False,True,False,High,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-29,768.814445,1918.2925,0.75,4,1,265.64845033333336,False,False,True,False,Low,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-30,1211.511836,946.8850000000001,1.0,6,1,521.919932,False,False,True,False,Low,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-31,306.563532,342.82,1.0,3,1,774.4728086666668,False,False,True,False,Low,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-02,739.18423,1004.1633333333334,1.0,3,1,762.2966043333332,False,False,True,False,Low,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-22,-179.521683,1873.8216666666667,0.0,6,0,752.4198659999998,True,False,False,False,Low,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-25,-18956.391598000002,4484.771379310345,0.896551724137931,29,0,288.74202633333334,True,False,False,False,High,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-26,0.0,961.5796153846154,0.0,26,0,-6132.243017000001,False,False,True,False,Low,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-27,0.0,681.8109090909091,0.0,22,0,-6378.637760333334,False,False,True,False,Low,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-28,0.0,588.2223529411765,0.0,17,0,-6318.797199333334,False,False,True,False,Low,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-29,0.0,999.9485714285714,0.0,7,0,0.0,False,False,True,False,Low,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-30,0.0,486.4764864864865,0.0,37,0,0.0,False,False,True,False,Low,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-31,0.0,625.6752083333333,0.0,48,0,0.0,True,False,False,False,Low,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,0.0,773.4088888888889,0.0,18,0,0.0,False,False,True,False,Low,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,0.0,1333.3373333333334,0.0,30,0,0.0,False,False,True,False,Low,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,13770.715332,355.00016806722687,0.8067226890756303,119,1,0.0,False,True,False,False,Low,Frequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,0.0,676.7046666666666,0.0,45,0,4590.238444,False,False,True,False,Low,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-05,0.0,599.9928,0.0,25,0,4590.238444,False,False,False,True,Low,Infrequent,Inconsistent
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-06,0.0,470.57411764705876,0.0,17,0,4590.238444,False,False,False,True,Low,Infrequent,Inconsistent
